key,full name
张建业,张建业(Zhang Jianye)
顾深斌,顾深斌(Gu Shenbin)
赵莹,赵莹(Zhao Ying)
黄佐临,黄佐临(Huang Zuolin)
韩玉杰,韩玉杰(Han Yujie)
石献正,石献正(Shi Xianzheng)
刘珍珍,刘珍珍(Liu Zhenzhen)
刘家麟,刘家麟(Liu Jialin)
徐力,徐力(Xu Li)
朱星,朱星(Zhu Xing)
石俊琦,石俊琦(Shi Junqi)
孟和,孟和(Meng He)
宋宝林,宋宝林(Song Baolin)
韩克超,韩克超(Han Kechao)
赵东海,赵东海(Zhao Donghai)
张春满,张春满(Zhang Chunman)
刘琳,刘琳(Liu Lin)
康泰,康泰(Kang Tai)
李有麟,李有麟(Li Youlin)
顾树屏,顾树屏(Gu Shuping)
罗从周,罗从周(Luo Congzhou)
杨彻,杨彻(Yang Che)
白永绥,白永绥(Bai Yongsui)
叶盛兰,叶盛兰(Ye Shenglan)
李守荣,李守荣(Li Shourong)
施明平,施明平(Shi Mingping)
刘琼,刘琼(Liu Qiong)
金学琴,金学琴(Jin Xueqin)
集体创作-俞石,集体创作-俞石(Collective creation represented by Yu Shi)
张莹妹,张莹妹(Zhang Yingmei)
中央民族乐团,中央民族乐团(China National Orchestra)
王金翠,王金翠(Wang Jincui)
蚁锡深,蚁锡深(Yi Xishen)
申顾礼,申顾礼(Shen Guli)
刘成基,刘成基(Liu Chengji)
曾逸云,曾逸云(Ceng Yiyun)
中央乐团交响乐队合唱队,中央乐团交响乐队合唱队(Central Orchestra Symphony Orchestra Chorus)
李开基,李开基(Li Kaiji)
严吟宾,严吟宾(Yan Yinbin)
王杰,王杰(Wang Jie)
李之川,李之川(Li Zhichuan)
河南省曲剧团乐队,河南省曲剧团乐队(Henan Provincial Opera Troupe Orchestra)
孙才友,孙才友(Sun Caiyou)
苏曼意,苏曼意(Su Manyi)
萧树琴,萧树琴(Xiao Shuqin)
洪流,洪流(Hong Liu)
唐顺,唐顺(Tang Shun)
石风岐,石风岐(Shi Fengqi)
周泓,周泓(Zhou Hong)
王林,王林(Wang Lin)
高敏,高敏(Gao Min)
吴江海,吴江海(Wu Jianghai)
尹升山,尹升山(Yin Shengshan)
孙喜,孙喜(Sun Xi)
张幻尔,张幻尔(Zhang Huaner)
朱晴,朱晴(Zhu Qing)
李守莹,李守莹(Li Shouying)
孙晓雯,孙晓雯(Sun Xiaowen)
中国评剧院乐队,中国评剧院乐队(China Ping Theater Orchestra)
姚萍,姚萍(Yao Ping)
东方歌舞团乐队,东方歌舞团乐队(Oriental Song and Dance Troupe)
苏曼惹,苏曼惹(Su Manre)
蒋建陵,蒋建陵(Jiang Jianling)
赵北原,赵北原(Zhao Beiyuan)
郑镇玉,郑镇玉(Zheng Zhenyu)
诸葛犟,诸葛犟(Zhu Gejiang)
谢国华,谢国华(Xie Guohua)
阮复山,阮复山(Ruan Fushan)
王枫,王枫(Wang Feng)
从连文,从连文(Cong Lianwen)
宋辰,宋辰(Song Chen)
郑屏,郑屏(Zheng Ping)
沈家麟,沈家麟(Shen Jialin)
李鉴尧,李鉴尧(Li Jianyao)
柳其辉,柳其辉(Liu Qihui)
阿班,阿班(A Ban)
董晶葳,董晶葳(Dong Jingwei)
舍旺,舍旺(She Wang)
翼明,翼明(Yi Ming)
杨学敏,杨学敏(Yang Xuemin)
陈其昌,陈其昌(Chen Qichang)
李庆春,李庆春(Li Qingchun)
王昌诚,王昌诚(Wang Changcheng)
苏秋妹,苏秋妹(Su Qiumei)
李月年,李月年(Li Yuenian)
陈松筠,陈松筠(Chen Songyun)
肖玉玲,肖玉玲(Xiao Yuling)
苏云,苏云(Su Yun)
杜介奇,杜介奇(Du Jieqi)
吴平川,吴平川(Wu Pingchuan)
洪涛,洪涛(Hong Tao)
广东潮剧院一团,广东潮剧院一团(Guangdong Teochew Theater Troupe)
陈震祥,陈震祥(Chen Zhenxiang)
骆洪年,骆洪年(Luo Hongnian)
殷福刚,殷福刚(Yin Fugang)
汪德华,汪德华(Wang Dehua)
张兴灿,张兴灿(Zhang Xingcan)
靳惠新,靳惠新(Jin Huixin)
苏仆,苏仆(Su Pu)
南丹,南丹(Nan Dan)
王熙春,王熙春(Wang Xichun)
徐永书,徐永书(Xu Yongshu)
丁翠霞,丁翠霞(Ding Cuixia)
姚玉宝,姚玉宝(Yao Yubao)
刘锦棠,刘锦棠(Liu Jintang)
程美云,程美云(Cheng Meiyun)
周保平,周保平(Zhou Baoping)
宋长文,宋长文(Song Zhangwen)
马九童,马九童(Ma Jiutong)
广州东山区创作组集体创作-王荣玲,广州东山区创作组集体创作-王荣玲(Guangzhou Dongshan-District Scriptwriting Group represented by Wang Rongling)
项鸿德,项鸿德(Xiang Hongde)
吴玉,吴玉(Wu Yu)
曹福彬,曹福彬(Cao Fubin)
伍华,伍华(Wu Hua)
徐应生,徐应生(Xu Yingsheng)
蒋天,蒋天(Jiang Tian)
强巴,强巴(Qiang Ba)
秋晨,秋晨(Qiu Chen)
吴丽君,吴丽君(Wu Lijun)
赵玉明,赵玉明(Zhao Yuming)
M·康特拉其耶夫,M·康特拉其耶夫(Mikhail Kondratev (Russian))
刘甦,刘甦(Liu Su)
王铁林,王铁林(Wang Tielin)
山西晋南戏剧协会,山西晋南戏剧协会(Shanxi Jinnan Drama Association)
王仲宣,王仲宣(Wang Zhongxuan)
陕西省音乐团交响乐队,陕西省音乐团交响乐队(Shaanxi Provincial Music Troupe Symphony Orchestra)
谢添,谢添(Xie Tian)
石龙,石龙(Shi Long)
洪深,洪深(Hong Shen)
周小朋,周小朋(Zhou Xiaopeng)
宋英杰,宋英杰(Song Yingjie)
扎西拉姆,扎西拉姆(Zhaxi Lamu (Tibetan))
董元夫,董元夫(Dong Yuanfu)
黄汉,黄汉(Huang Han)
陈大琦,陈大琦(Chen Daqi)
郭奕,郭奕(Guo Yi)
吴伯祺,吴伯祺(Wu Boqi)
高正平,高正平(Gao Zhengping)
尔群,尔群(Er Qun)
袁鹰,袁鹰(Yuan Ying)
苏伟,苏伟(Su Wei)
程默,程默(Cheng Mo)
张善甫,张善甫(Zhang Shanfu)
张海仑,张海仑(Zhang Hailun)
方鹤鸣,方鹤鸣(Fang Heming)
王继贤,王继贤(Wang Jixian)
朱德熊,朱德熊(Zhu Dexiong)
苑航利,苑航利(Yuan Hangli)
阎本安,阎本安(Yan Benan)
张文蓉,张文蓉(Zhang Wenrong)
晓舫,晓舫(Xiao Fang)
王近胜,王近胜(Wang Jinsheng)
邢胜奎,邢胜奎(Xing Shengkui)
陆伯炎,陆伯炎(Lu Boyan)
高昆,高昆(Gao Kun)
黄心一,黄心一(Huang Xinyi)
王心刚,王心刚(Wang Xingang)
李林邹,李林邹(Li Linzou)
于春早,于春早(Yu Chunzao)
吴寸泉,吴寸泉(Wu Cunquan)
谭雅涛,谭雅涛(Tan Yatao)
黎永明,黎永明(Li Yongming)
黄沙,黄沙(Huang Sha)
陈树新,陈树新(Chen Shuxin)
曹艮俊,曹艮俊(Cao Genjun)
临猗县郿鄠剧团乐队,临猗县郿鄠剧团乐队(Linyi County Meihe Opera Troupe Orchestra)
阿不都立米提,阿不都立米提(Abdul Mithi (Uyghur))
万超尘,万超尘(Wan Chaochen)
张慧,张慧(Zhang Hui)
朱仲禄,朱仲禄(Zhu Zhonglu)
雷平,雷平(Lei Ping)
希若,希若(Xi Ruo)
牡丹江农垦局文工团集体创作-小范,牡丹江农垦局文工团集体创作-小范(Art Troupe of Mudanjiang Agriculture Department represented by Xiaofan)
王梅,王梅(Wang Mei)
耿康,耿康(Geng Kang)
晓艇,晓艇(Xiao Ting)
冯光涛,冯光涛(Feng Guangtao)
王心鉴,王心鉴(Wang Xinjian)
程引,程引(Cheng Yin)
湖北省实验歌剧团乐队,湖北省实验歌剧团乐队(Orchestra of Hubei Experimental Opera Troupe)
钱章雄,钱章雄(Qian Zhangxiong)
吐尔逊·托乎提,吐尔逊·托乎提(Tursun Tohuti (Uyghur))
吴琛,吴琛(Wu Chen)
王云杰,王云杰(Wang Yunjie)
丁瑛,丁瑛(Ding Ying)
殷子,殷子(Yin Zi)
高运甚,高运甚(Gao Yunshen)
吴琪,吴琪(Wu Qi)
黄河,黄河(Huang He)
杨德承,杨德承(Yang Decheng)
亨利·阿尔康,亨利·阿尔康(Henri Alekan (French))
朱林,朱林(Zhu Lin)
苏辉,苏辉(Su Hui)
关坤凡,关坤凡(Guan Kunfan)
黄波,黄波(Huang Bo)
郑宝民,郑宝民(Zheng Baomin)
华倩,华倩(Hua Qian)
陈珉,陈珉(Chen Min)
吴祖强,吴祖强(Wu Zuqiang)
阎逢春,阎逢春(Yan Fengchun)
包万伶,包万伶(Bao Wanling)
廖宇光,廖宇光(Liao Yuguang)
河南省开封市曲剧团,河南省开封市曲剧团(Kaifeng Opera Troupe of Henan Province)
沈月芳,沈月芳(Shen Yuefang)
李天佑,李天佑(Li Tianyou)
高加麟,高加麟(Gao Jialin)
黄粦传,黄粦传(Huang Linchuan)
孟祥生,孟祥生(Meng Xiangsheng)
晨耕,晨耕(Chen Geng)
陈波儿,陈波儿(Chen Boer)
章薇,章薇(Zhang Wei)
张德福,张德福(Zhang Defu)
洪源,洪源(Hong Yuan)
王天鹏,王天鹏(Wang Tianpeng)
何小玲,何小玲(He Xiaoling)
梅红,梅红(Mei Hong)
范哈哈,范哈哈(Fan Haha)
陈静波,陈静波(Chen Jingbo)
吕文科,吕文科(Lv Wenke)
叶逸芳,叶逸芳(Ye Yifang)
张跃明,张跃明(Zhang Yueming)
张风侣,张风侣(Zhang Fenglv)
严永瑄,严永瑄(Yan Yongxuan)
田裕民,田裕民(Tian Yumin)
丁颂平,丁颂平(Ding Songping)
郑绮文,郑绮文(Zheng Qiwen)
苏迈,苏迈(Su Mai)
重庆杂技团艺术团,重庆杂技团艺术团(Chongqing Acrobatic Troupe Art Troupe)
郭贵臣,郭贵臣(Guo Guichen)
战士杂技艺术团,战士杂技艺术团(Warrior Acrobatic Troupe)
杨嘉仁,杨嘉仁(Yang Jiaren)
马玮,马玮(Ma Wei)
王小蓉,王小蓉(Wang Xiaorong)
沙玉美,沙玉美(Sha Yumei)
王东甲,王东甲(Wang Dongjia)
查列,查列(Cha Lie)
孙笑非,孙笑非(Sun Xiaofei)
李瑞葆,李瑞葆(Li Ruibao)
徐明道,徐明道(Xu Mingdao)
惠毅,惠毅(Hui Yi)
陈瑀,陈瑀(Chen Yu)
李永胥,李永胥(Li Yongxu)
阎日荣,阎日荣(Yan Rirong)
郭素琴,郭素琴(Guo Suqin)
杨洪臣,杨洪臣(Yang Hongchen)
陈书舫,陈书舫(Chen Shufang)
常盛勇,常盛勇(Chang Shengyong)
纪健,纪健(Ji Jian)
朴枯,朴枯(Po Ku)
张荣杰,张荣杰(Zhang Rongjie)
中国人民解放军战士歌舞团,中国人民解放军战士歌舞团(Chinese People's Liberation Army Soldiers Song and Dance Troupe)
阎涤华,阎涤华(Yan Dihua)
陈琳,陈琳(Chen Lin)
马万良,马万良(Ma Wanliang)
程景山,程景山(Cheng Jingshan)
东海舰304舰,东海舰304舰(East China Sea Ship 304)
毕松友,毕松友(Bi Songyou)
林东华,林东华(Lin Donghua)
张未元,张未元(Zhang Weiyuan)
王云晖,王云晖(Wang Yunhui)
林东升,林东升(Lin Dongsheng)
刘秉章,刘秉章(Liu Bingzhang)
广西壮族自治区彩调剧团,广西壮族自治区彩调剧团(Caidiao Theater Troupe of Guangxi Zhuang Autonomous Region)
邓敏,邓敏(Deng Min)
曲伟齐,曲伟齐(Qu Weiqi)
阿略,阿略(A Lve)
肉孜·吐尔地,肉孜·吐尔地(Rozi Turti (Uyghur))
解放军南京6297部队,解放军南京6297部队(PLA Nanjing 6297 Unit)
李惠龙,李惠龙(Li Huilong)
周霄艳,周霄艳(Zhou Xiaoyan)
杨秀章,杨秀章(Yang Xiuzhang)
郑忠梅,郑忠梅(Zheng Zhongmei)
齐鲁,齐鲁(Qi Lu)
黄惠江,黄惠江(Huang Huijiang)
钱慰民,钱慰民(Qian Weimin)
梁笃生,梁笃生(Liang Dusheng)
安冉,安冉(An Ran)
吕启凤,吕启凤(Lv Qifeng)
翁思濂,翁思濂(Weng Silian)
裴冲,裴冲(Pei Chong)
江亚光,江亚光(Jiang Yaguang)
易佑庄,易佑庄(Yi Youzhuang)
黄锦培,黄锦培(Huang Jinpei)
李祥林,李祥林(Li Xianglin)
麦斯武德,麦斯武德(Maswud (Kazakhs))
张自友,张自友(Zhang Ziyou)
王宗鉴,王宗鉴(Wang Zongjian)
曾宪涤,曾宪涤(Ceng Xiandi)
张安福,张安福(Zhang Anfu)
陈秀英,陈秀英(Chen Xiuying)
王振有,王振有(Wang Zhenyou)
刘纯振,刘纯振(Liu Chunzhen)
陈瑶,陈瑶(Chen Yao)
穆苓云,穆苓云(Mu Lingyun)
红冰,红冰(Hong Bing)
赵子鉴,赵子鉴(Zhao Zijian)
张扬,张扬(Zhang Yang)
胡小琴,胡小琴(Hu Xiaoqin)
刘作常,刘作常(Liu Zuochang)
毕须,毕须(Bi Xu)
郑光泽,郑光泽(Zheng Guangze)
王景芳,王景芳(Wang Jingfang)
马白山,马白山(Ma Baishan)
马琳,马琳(Ma Lin)
马家骥,马家骥(Ma Jiaji)
张玉兰,张玉兰(Zhang Yulan)
徐锡宝,徐锡宝(Xu Xibao)
李家耀,李家耀(Li Jiayao)
梁国凤,梁国凤(Liang Guofeng)
党存珠,党存珠(Dang Cunzhu)
热希妲,热希妲(Re Xida)
哈买提,哈买提(Ha Maiti)
肖镇,肖镇(Xiao Zhen)
马瑜,马瑜(Ma Yu)
郑州市曲剧乐团,郑州市曲剧乐团(Zhengzhou Opera Orchestra)
吕其明,吕其明(Lv Qiming)
柯兰,柯兰(Ke Lan)
傅锦华,傅锦华(Fu Jinhua)
张艺舟,张艺舟(Zhang Yizhou)
上海越剧院乐队,上海越剧院乐队(Shanghai Yue Theater Orchestra)
周曼华,周曼华(Zhou Manhua)
邱丽莉,邱丽莉(Qiu Lili)
臧美倩,臧美倩(Zang Meiqian)
宋英春,宋英春(Song Yingchun)
梁素珍,梁素珍(Liang Suzhen)
唐京乐,唐京乐(Tang Jingle)
冯振舟,冯振舟(Feng Zhenzhou)
傅杰,傅杰(Fu Jie)
欧阳如秋,欧阳如秋(Ouyang Ruqiu)
潘天惠,潘天惠(Pan Tianhui)
江西省赣剧院乐队,江西省赣剧院乐队(Gan Theater Orchestra of Jiangxi Province)
童灵犀,童灵犀(Tong Lingxi)
任东生,任东生(Ren Dongsheng)
刘鸿儒,刘鸿儒(Liu Hongru)
韩月樵,韩月樵(Han Yueqiao)
范开圣,范开圣(Fan Kaisheng)
孙裕民,孙裕民(Sun Yumin)
王家乙,王家乙(Wang Jiayi)
金伯海,金伯海(Jin Bohai)
张惠钧,张惠钧(Zhang Huijun)
王崇文,王崇文(Wang Chongwen)
谷瑞玲,谷瑞玲(Gu Ruiling)
邓方,邓方(Deng Fang)
朱一锦,朱一锦(Zhu Yijin)
李苒苒,李苒苒(Li Ranran)
高伟谷,高伟谷(Gao Weigu)
都夏国,都夏国(Dou Xiaguo)
于德江,于德江(Yu Dejiang)
张可方,张可方(Zhang Kefang)
康桂秋,康桂秋(Kang Guiqiu)
刘家彬,刘家彬(Liu Jiabin)
萧永生,萧永生(Xiao Yongsheng)
银川,银川(Yin Chuan)
华克,华克(Hua Ke)
张拓,张拓(Zhang Tuo)
吴为雄,吴为雄(Wu Weixiong)
杨文浩,杨文浩(Yang Wenhao)
蔡新和,蔡新和(Cai Xinhe)
钟纪明,钟纪明(Zhong Jiming)
陈英明,陈英明(Chen Yingming)
刁光祥,刁光祥(Diao Guangxiang)
谭郎标,谭郎标(Tan Langbiao)
吴小楼,吴小楼(Wu Xiaolou)
安利,安利(An Li)
陈甦,陈甦(Chen Su)
李敏,李敏(Li Min)
张东娟,张东娟(Zhang Dongjuan)
李自强,李自强(Li Ziqiang)
梁文仁,梁文仁(Liang Wenren)
王潍潍,王潍潍(Wang Weiwei)
白秉安,白秉安(Bai Bingan)
李文伟,李文伟(Li Wenwei)
程小峰,程小峰(Cheng Xiaofeng)
李文伦,李文伦(Li Wenlun)
江朋安,江朋安(Jiang Pengan)
龚万里,龚万里(Gong Wanli)
罗星芳,罗星芳(Luo Xingfang)
苏州市滑稽剧团,苏州市滑稽剧团(Suzhou Burlesque Troupe)
李果仁,李果仁(Li Guoren)
贺路,贺路(He Lu)
艾丽曼·阿不都拉,艾丽曼·阿不都拉(Elliman Abdullah (Uyghur))
肖德寅,肖德寅(Xiao Deyin)
林曾信,林曾信(Lin Cengxin)
牛汉臣,牛汉臣(Niu Hanchen)
林岚,林岚(Lin Lan)
文觉非,文觉非(Wen Juefei)
李宝芬,李宝芬(Li Baofen)
李斌,李斌(Li Bin)
毕礼海,毕礼海(Bi Lihai)
陈田,陈田(Chen Tian)
毕夫,毕夫(Bi Fu)
姚运焕,姚运焕(Yao Yunhuan)
乔志良,乔志良(Qiao Zhiliang)
李雄飞,李雄飞(Li Xiongfei)
关宏达,关宏达(Guan Hongda)
黄国强,黄国强(Huang Guoqiang)
叶小铿,叶小铿(Ye Xiaokeng)
王永利,王永利(Wang Yongli)
柯刚,柯刚(Ke Gang)
东方歌舞团,东方歌舞团(Oriental Song and Dance Troupe)
王岫琴,王岫琴(Wang Xiuqin)
安徽省怀远县电影剧本创作小组集体创作-蒋庆棣,安徽省怀远县电影剧本创作小组集体创作-蒋庆棣(Anhui Huaiyuan Scriptwriting Group represented by Jiang Qingli)
苏勒坦,苏勒坦(Su Letan)
南京6472部队战士乐队,南京6472部队战士乐队(Nanjing 6472 troop warrior band)
蓝光,蓝光(Lan Guang)
爱德华·朗兹,爱德华·朗兹(Édouard Luntz (French))
张锦花,张锦花(Zhang Jinhua)
刘燕瑾,刘燕瑾(Liu Yanjin)
蓝兰,蓝兰(Lan Lan)
邓普,邓普(Deng Pu)
郑兰波,郑兰波(Zheng Lanbo)
尼牙孜·木明,尼牙孜·木明(Niyaz Momin (Uyghur))
董克娜,董克娜(Dong Kena)
阿乌巴克尔,阿乌巴克尔(Aubakr (Uyghur))
毕饪,毕饪(Bi Ren)
帕坦木,帕坦木(Pa Tanmu)
苏泽民,苏泽民(Su Zemin)
杨抚,杨抚(Yang Fu)
武文璞,武文璞(Wu Wenpu)
王淑惠,王淑惠(Wang Shuhui)
王俊莲,王俊莲(Wang Junlian)
王执芳,王执芳(Wang Zhifang)
王志初,王志初(Wang Zhichu)
张凤来,张凤来(Zhang Fenglai)
仲玉兰,仲玉兰(Zhong Yulan)
洛阳豫剧团,洛阳豫剧团(Luoyang Henan Opera Troupe)
王子平,王子平(Wang Ziping)
王志刚,王志刚(Wang Zhigang)
董志国,董志国(Dong Zhiguo)
高玉林,高玉林(Gao Yulin)
刘侠声,刘侠声(Liu Xiasheng)
冯远安,冯远安(Feng Yuanan)
董志围,董志围(Dong Zhiwei)
张捷,张捷(Zhang Jie)
浙江昆苏剧团,浙江昆苏剧团(Zhejiang Kunsu Troupe)
潘希贤,潘希贤(Pan Xixian)
俞翼如,俞翼如(Yu Yiru)
徐昂千,徐昂千(Xu Angqian)
李时,李时(Li Shi)
毛英海,毛英海(Mao Yinghai)
廖华元,廖华元(Liao Huayuan)
孟朝波,孟朝波(Meng Chaobo)
刘永才,刘永才(Liu Yongcai)
张云乔,张云乔(Zhang Yunqiao)
秦文,秦文(Qin Wen)
赵恩禄,赵恩禄(Zhao Enlu)
张建军,张建军(Zhang Jianjun)
董武炎,董武炎(Dong Wuyan)
谭圣桂,谭圣桂(Tan Shenggui)
王贵卿,王贵卿(Wang Guiqing)
梁炳石,梁炳石(Liang Bingshi)
李昂,李昂(Li Ang)
林惜兰,林惜兰(Lin Xilan)
陈杏荣,陈杏荣(Chen Xingrong)
邹戈,邹戈(Zou Ge)
杜振昆,杜振昆(Du Zhenkun)
张富生,张富生(Zhang Fusheng)
于敏,于敏(Yu Min)
王俊英,王俊英(Wang Junying)
郭保田,郭保田(Guo Baotian)
李弘奎,李弘奎(Li Hongkui)
李明,李明(Li Ming)
陈正薇,陈正薇(Chen Zhengwei)
曹锁元,曹锁元(Cao Suoyuan)
党启锡,党启锡(Dang Qixi)
谢力鸣,谢力鸣(Xie Liming)
常州市滑稽剧团,常州市滑稽剧团(Changzhou Burlesque Troupe)
彼得洛夫,彼得洛夫(Vladimir Petrov (Russian))
苗祝三,苗祝三(Miao Zhusan)
拾崔卓玛,拾崔卓玛(Shicui Dolma (Tibetan))
姚志荣,姚志荣(Yao Zhirong)
李春,李春(Li Chun)
俞祥明,俞祥明(Yu Xiangming)
陈金鹏,陈金鹏(Chen Jinpeng)
印石民,印石民(Yin Shimin)
傅梅,傅梅(Fu Mei)
刘惠芳,刘惠芳(Liu Huifang)
许克铭,许克铭(Xu Keming)
傅贻谦,傅贻谦(Fu Yiqian)
白辛,白辛(Bai Xin)
苏立群,苏立群(Su Liqun)
邓文杰,邓文杰(Deng Wenjie)
周瀚,周瀚(Zhou Han)
高梁,高梁(Gao Liang)
徐而泉,徐而泉(Xu Erquan)
蔡元元,蔡元元(Cai Yuanyuan)
庄文郎,庄文郎(Zhuang Wenlang)
黎淦,黎淦(Li Gan)
苏里,苏里(Su Li)
兰谷,兰谷(Lan Gu)
冯喜樟,冯喜樟(Feng Xizhang)
王彭年,王彭年(Wang Pengnian)
季素琴,季素琴(Ji Suqin)
何超,何超(He Chao)
高洪涛,高洪涛(Gao Hongtao)
于方,于方(Yu Fang)
苏凡,苏凡(Su Fan)
陈祝君,陈祝君(Chen Zhujun)
任顾,任顾(Ren Gu)
李晴,李晴(Li Qing)
孙修功,孙修功(Sun Xiugong)
刘如曾,刘如曾(Liu Ruceng)
吴西民,吴西民(Wu Ximin)
佐临,佐临(Zuo Lin)
任颖,任颖(Ren Ying)
张惠均,张惠均(Zhang Huijun)
王福琛,王福琛(Wang Fuchen)
许淑惠,许淑惠(Xu Shuhui)
任颐,任颐(Ren Yi)
陈传熙,陈传熙(Chen Chuanxi)
赵国鸿,赵国鸿(Zhao Guohong)
王幼童,王幼童(Wang Youtong)
刘丽芳,刘丽芳(Liu Lifang)
季义廷,季义廷(Ji Yiting)
陶蓓蓓,陶蓓蓓(Tao Beibei)
孙砚琴,孙砚琴(Sun Yanqin)
宋蓝波,宋蓝波(Song Lanbo)
陈水泉,陈水泉(Chen Shuiquan)
林默予,林默予(Lin Moyu)
宁和,宁和(Ning He)
上海市人民沪剧团乐队,上海市人民沪剧团乐队(Shanghai People's Shanghai Opera Troupe Orchestra)
常文治,常文治(Chang Wenzhi)
高风新,高风新(Gao Fengxin)
曹其纬,曹其纬(Cao Qiwei)
鲁湘云,鲁湘云(Lu Xiangyun)
何贤芬,何贤芬(He Xianfen)
肖百岁,肖百岁(Xiao Baisui)
花砚茹,花砚茹(Hua Yanru)
周达明,周达明(Zhou Daming)
筱艳秋,筱艳秋(Xiao Yanqiu)
李刚毅,李刚毅(Li Gangyi)
叶丽肥,叶丽肥(Ye Lifei)
徐雁,徐雁(Xu Yan)
张新胜,张新胜(Zhang Xinsheng)
冯世全,冯世全(Feng Shiquan)
李彦辉,李彦辉(Li Yanhui)
陶蓓蒂,陶蓓蒂(Tao Beidi)
邱树森,邱树森(Qiu Shusen)
方韧,方韧(Fang Ren)
周元白,周元白(Zhou Yuanbai)
陈长江,陈长江(Chen Zhangjiang)
宋华泰,宋华泰(Song Huatai)
张子良,张子良(Zhang Ziliang)
毛达志,毛达志(Mao Dazhi)
李曦,李曦(Li Xi)
苏洪文,苏洪文(Su Hongwen)
张万鸿,张万鸿(Zhang Wanhong)
张汉琴,张汉琴(Zhang Hanqin)
黄澍,黄澍(Huang Shu)
邓伯峰,邓伯峰(Deng Bofeng)
夏福麟,夏福麟(Xia Fulin)
傅延敏,傅延敏(Fu Yanmin)
裴灼灼,裴灼灼(Pei Zhuozhuo)
王奎官,王奎官(Wang Kuiguan)
丛琛,丛琛(Cong Chen)
程成,程成(Cheng Cheng)
黄以德,黄以德(Huang Yide)
沈维康,沈维康(Shen Weikang)
唐山市京剧团,唐山市京剧团(Tangshan Peking Opera Troupe)
邓书田,邓书田(Deng Shutian)
王汉伦,王汉伦(Wang Hanlun)
王玉湖,王玉湖(Wang Yuhu)
崔永昌,崔永昌(Cui Yongchang)
朱剑光,朱剑光(Zhu Jianguang)
闵翠英,闵翠英(Min Cuiying)
王永邦,王永邦(Wang Yongbang)
阿不都克里木·艾利,阿不都克里木·艾利(Abdukrim Ari (Uyghur))
王龙基,王龙基(Wang Longji)
陆玉兰,陆玉兰(Lu Yulan)
黎英海,黎英海(Li Yinghai)
彭奇愚,彭奇愚(Peng Qiyu)
潘忠勇,潘忠勇(Pan Zhongyong)
王毅,王毅(Wang Yi)
张彩萍,张彩萍(Zhang Caiping)
文波士,文波士(Wen Boshi)
红叶,红叶(Hong Ye)
石挥,石挥(Shi Hui)
曾镇生,曾镇生(Ceng Zhensheng)
王兴久,王兴久(Wang Xingjiu)
长影第六创作组集体,长影第六创作组集体(Changying Sixth Creation Group Collective)
仲星火,仲星火(Zhong Xinghuo)
刚晓光,刚晓光(Gang Xiaoguang)
刘磊,刘磊(Liu Lei)
小菡,小菡(Xiao Han)
孙起鹏,孙起鹏(Sun Qipeng)
程砚秋剧团乐队,程砚秋剧团乐队(Cheng Yanqiu Troupe Orchestra)
王金荣,王金荣(Wang Jinrong)
林鸿惠,林鸿惠(Lin Honghui)
胡松华,胡松华(Hu Songhua)
姜荣泉,姜荣泉(Jiang Rongquan)
陶熊,陶熊(Tao Xiong)
包万俭,包万俭(Bao Wanjian)
姚梅生,姚梅生(Yao Meisheng)
谭尧中,谭尧中(Tan Yaozhong)
王建武,王建武(Wang Jianwu)
华华,华华(Hua Hua)
尹韩其,尹韩其(Yin Hanqi)
詹同渲,詹同渲(Zhan Tongxuan)
姚学诚,姚学诚(Yao Xuecheng)
管宗祥,管宗祥(Guan Zongxiang)
何云,何云(He Yun)
桑建修,桑建修(Sang Jianxiu)
叶绪寅,叶绪寅(Ye Xuyin)
余曼华,余曼华(Yu Manhua)
徐坦,徐坦(Xu Tan)
李文光,李文光(Li Wenguang)
郑伯璋,郑伯璋(Zheng Bozhang)
程砚秋,程砚秋(Cheng Yanqiu)
席良,席良(Xi Liang)
宝音巴图,宝音巴图(Baoyin Batu (Mongolian))
朱培才,朱培才(Zhu Peicai)
谷毓英,谷毓英(Gu Yuying)
萧子英,萧子英(Xiao Ziying)
崔长春,崔长春(Cui Zhangchun)
谭友六,谭友六(Tan Youliu)
杨子江,杨子江(Yang Zijiang)
于中义,于中义(Yu Zhongyi)
顾小铨,顾小铨(Gu Xiaoquan)
李景田,李景田(Li Jingtian)
白郎,白郎(Bai Lang)
木水,木水(Mu Shui)
许志余,许志余(Xu Zhiyu)
梁良,梁良(Liang Liang)
李林,李林(Li Lin)
岳忠华,岳忠华(Yue Zhonghua)
穆宏,穆宏(Mu Hong)
丁淑贤,丁淑贤(Ding Shuxian)
王水,王水(Wang Shui)
李铁山,李铁山(Li Tieshan)
周庆麟,周庆麟(Zhou Qinglin)
萧楠,萧楠(Xiao Nan)
肖音,肖音(Xiao Yin)
张佑福,张佑福(Zhang Youfu)
谭元寿,谭元寿(Tan Yuanshou)
钱化民,钱化民(Qian Huamin)
包奎生,包奎生(Bao Kuisheng)
张放,张放(Zhang Fang)
陈娟娟,陈娟娟(Chen Juanjuan)
珠影民族乐队,珠影民族乐队(Pearl Shadow National Orchestra)
丛硕文,丛硕文(Cong Shuowen)
沙莉,沙莉(Sha Li)
徐垦,徐垦(Xu Ken)
于复美,于复美(Yu Fumei)
朱欣,朱欣(Zhu Xin)
熊少云,熊少云(Xiong Shaoyun)
