ying xiong dao;Feng Yifu, Shi Wenzhi;Lu Zhuguo;Yang Jing, Liang Zhipeng, Tao Yuling, Zhang Huaizhi, Jia Liu, Huang Suying, Li Xuehong, Zou Dalong, Li Po, Yu Chunmian, Liu Jiaoji, Zhang Shanfu, Zhu Yizhi, Jia Shizi, Tan Guangyou, Zou Qun, Wei Jia;Guo Dazhen (recording), Zhong Yue (trick photography), Yang Sen (editing), Li Weicai (composing), Tong Yuting (artist), Tian Ge (song), Wang Yin (stunt design), Zou Qun (deputy director), Ming Xuan (executive-producer), Xin Yingletuan (band play), Cao Jinyun (photography), Zhang Ninghe (conductor), Li Hongquan (make up)
chi feng hao;Yan Jizhou;Yi Ding, Ke Lan, Tie Jianghai, Cao Fubin, Zhong An, Ye Xuyin, Ma Zhongji;Zhang Yongshou, Xing Jitian, Huo Deji, Shun Cai, Wu Fan, Zuo Haizhi, Xie Wanhe, Wang Xiaozhong, Zhang Lianfu, Wang Runshen, Zhu Qi, Zhu Xing, Zhang Huiyun, Liu Jiang, Zhang Huaizhi;Jing Mukui (deputy director), Cai Jiwei (photography), Xie Sizong (trick photography), Nie Zhongming (conductor), Li Bojian (recording), Zhao Kai (executive-producer), Cai Guoping (lead singer), Xu Chao (deputy director), Zhong Yangletuan (band play), Li Delun (conductor), Gong Mei (stunt design), Hua Bin (editing), Zhong Yangguangbowengongtuan (band play), Kou Honglie (artist), Gong Zhiwei (composing), Zhang Kongfan (conductor)
you yi;Li Jun;Li Jun;Li Jiming, Xu Yanming, Li Wanpeng, Li Ping, Zhang Ze, Yu Qingfang, Wei Jia, Wang Rui, Jiang Zeshan, Lin Lang, Zhu Huixin, Yu Xiuchun, Wan Diqing;Zhang Dongliang (photography), Ren Huixing (artist), Li Yuqiu (composing), Li Yan (recording), He Ru (trick photography), Xu Youxin (deputy director), Shi Liang (deputy director), Xin Yingletuan (band play), Zhang Ninghe (conductor), Ji Xing (clip), Tong Xiangtian (stunt design), Jiang Yaguang (production manager)
zhan shang hai;Wang Bing;Qun Li;Ding Ni, Gao Yan, Li Shutian, Zhang Chongyun, Zhang Liang, Hu Peng, Liu Yi, Liu Jiyun, Shi Cunyu, Yan Xiaopeng, Li Zhanghua, Wang Runshen, Hu Xiaoguang, Li Tingxiu, Wang Ban, Tang Ke, Wen You, Tu Erxun;Ma Xunchao (stunt design), Hou Shenkang (recording), Zhang Zhiying (production manager), Yan Rirong (theater director), Chen Jun (photography), Che Jilin (military adviser), Xu Luchu (editing), Li Weicai (composing), Zhong Yangletuan (band play), Li Delun (conductor), Li Ang (deputy director), Wang Gongfu (trick photography), Xu Run (art design)
mu gui ying gua shuai (1959);Wang Chen, Ying Xiaoying;Zhou Xiaowu;Wang Aihuan, Niu Shuqin, Han Gang, Wang Boxuan, Xie Zhangchun, Hu Xiaofeng, Wang Qiurong, Hao Yinsheng, Chi Hailian, Fang Zhibin;Jin Wei (photography), Zhang Yi (device), Wang Liansheng (photography), Shao Zhen (illumination), Shao Jie (make up), He Jianguo (graphic design), Hui Jinglin (music), Zhang Jun (editing), Fu Zhengyi (editing), Su Zemin (drama director), Zhang Bing (producer), Yang Zhiyuan (recording), He Beishenghandanzhuanqudongfengjutuan (appearing)
yu dao zhi zi;Xu Yan;Sun Jingrui;Yuan Dongbao, Zou Peiying, Chen Zhangjiang, Jian Ruichao, Wang Zhifang, Song Lanbo, Zhang Ruxiao, Chen Huailiu, Liu Mingjing, Tan Pengfei, Zhang Zheng;Liang Lizhu (composing), Zhang Zhongchi (composing), Luo Shengfan (artist), Huang Dantong (assistant director), Yu Qian (theater director), Long Qingyun (photography), Lu Feng (assistant director), Lai Shen (artist), Xie Hua (clip), Lin Guang (recording), Guang Zhouletuan (band play)
xue hai yin shan;Sun Jing;Zhong Jiming;Liu Yanping, Zhao Zimin, Zhao Guilan, Gong Jingzhi, Chen Dali, Huang Yin, Wang Lan, Chen Xin, Gao Chijiu, Liu Boying, Yan Jufeng;Lian Cheng (Filming Director), Zhang Yingletuan (band play), Wei Ruixiang (composing), Hong Jiahui (recording), Chang Xiuxia (log), Li Kewu (conductor), Chen Xin (theater director), Zhang Jingnan (art design), Wang Xiuying (clothing), Cao Jinshan (photography), Sun Wei (make up), Liu Bin (deputy director)
tian shan ge sheng;Wu Cun, Hua Yongzhuang;Hong Liu;Liu Min, Shao Jinjian, Geng Xia, Gu Yuying, Da Wuti, Tan Sulan, Wang Huayi, Deng Shutian, Li Zhongyuan, Tu Lahong, Chen Bin, Liu Xiujie;Song Guoyi (trick photography), Zhang Yingletuan (band play), Hong Jiahui (recording), Yin Shengshan (conductor), Song Yingshan (theater director), Zhang Jingnan (artist), Ling Xuan (photography), Xu Youfu (composing)
xian hua duo duo kai;Sun Jing, Guo Yangting, Yu Lianqi, Li Peicheng;;;Zhang Xiaohui (artist), Lin Jing (photography), Wang Zhixiong (photography), Li Zhiping (photography), Lv Wanying (theater director), Wu Jianmin (theater director), Cao Jinshan (photography), Han Zhongliang (photography), Chen Yudan (recording), Li Mingjiu (artist)
ren xiao zhi da;Shi Xing, Wu Xiangzhi;Huang Jieji, Zhong Fuping;;Chen Xianyu (composing), Ren Xinliang (recording), Shang Hairenminguangbodiantaishaonianertongguangbohechangtuan (chorus), Liu Shikun (conductor), Xu Keji (artist), Zhang Huijun (assistant director), Chen Lin (photography), Ming Dianbi (executive-producer), Zhe Jiangminjiangewutuan (band play), Guo Xianghui (photography), Zuo Fan (clip)
gan xiang gan zuo de ren;Fang Huang;Wang Mingfu;Zhang Ziliang, Wang Ti, Liu Ziyun, Li Jinye, Yuan Raodong, Wang Yumei, Wei Xian, Shu Ti, Lei Zhongqian, Liang Shan, Zhang Jie, Xiao Zhu, Yang Zhide, Li Shi;Shang Yingletuan (band play), Zuo Jie (recording), Yao Shiquan (photography), Deng Wenjie (production manager), Sun Zhang (artist), Kou Jiabi (deputy director), Yun You (composing), Chen Chuanxi (conductor)
er du mei;Tao Jin;;Chen Bohua, Wang Xiaolou, Hu Guilin, Tong Jinzhong, Zhu Qingyu, Lei Jinyu, Liu Zhenzhen, Huang Xinbao, Leng Shaoming, Zhang Chuntang, Xiong Zhangwu, Xu Ronghui, Li Luoke;Tang Rongchun (recording), Shang Hailetuan (band play), Wu Hanshihanjutuan (appearing), Zhang Dinghe (music), Li Pingye (artist), Wang Zhongxuan (recording), Yao Meisheng (photography), Wu Hanshihanjutuanledui (band play)
huan hun ji;Huang Can, Wang Jiayi;Ling He;Pan Fengxia, Dong Qingqi, Le Yisheng, Yang Guixian, Zou Lili, Zhu Shengzeng, Xiong Zhongbin;Zhang Fenglv (recording), Wang Chunquan (photography), Lai Jing (deputy director), Zhang Yutian (music), Jiang Xishengganjuyuanledui (band play), Zhang Yingminzuledui (band play), Jiang Xishengganjuyuan (appearing), Shi Weigou (artist), Liu Jinnai (artist), Lin Bingcheng (recording), Zhang Yun (photography), Cheng Zhou (music)
hong yan;Zhao Xinshui, Chang Zhenhua;The Fourth Scriptwriting Group of Changchun Film Studio represented by Zhang Tianmin;Liu Shilong, Pan Demin, En Hesen (Mongolian), Li Xida, He Xiaoshu, Zhao Wenyu, Chang Zhenhua, Fang Hua, Xu Lan, Wu Fenglan;Zhang Yingletuan (band play), Yin Shengshan (conductor), Wang Guizhi (artist), Liu Yongzhen (photography), Lei Zhenbang (composing), Sui Xizhong (recording)
tai yang gang gang chu shan;Wang Yi;Zhang Yingdiliuchuangzuozujiti;Ren Yi, Xia Peijie, Guo Xiaoxi, Zhang Hui, Jin Bohai, Sha Na, Zhang Fenglai, Li Wancheng, Liang Yin, Zhang Qinzhen, Liu Zhenzhong, Lan Qun, Xu Xunxing, Wang Yansheng, Zhang Wei;Yan Ji (recording), Zhang Yingletuan (band play), Wang Yizhi (photography), Yin Shengshan (conductor), Li Junjie (art), Lin Xuesong (composing), Zhang Fengxiang (deputy director)
tuan yuan zhi hou;Chen Ge;Xian Youxianbianjuxiaozu;Lin Dongzhi, Wang Meijin, Lin Yuan, Chen Zhaojia, Zhu Jinshun, Wang Guojin, Fu Qinglian, Fu Qiyun, Wu Guoxiang, Huang Ruichun;Chen Qifen (music design), Xian Youxianlishengjutuanledui (band play), Han Min (deputy director), Feng Guiting (photography), Wang Jixian (artist), Zhang Yingminzuledui (band play), Shen Guli (recording), Li Fan (artist), Xian Youxianlishengjutuan (appearing)
kun lun tie ji;Yuan Naichen;Li Xilin;Bai Dezhang, Guo Shutian, E Zhanglin, Ma Loufu, Zhang Chongxiao, Sheng Linzhong, Wang Jingfang, Yuan Naichen, Huang Yanen, Lu Guilan, Wen Xianglin, Liu Maotang, Shao Wanlin, Li Lin, En Hesen (Mongolian), Wang Jieren, Zhang Jing;Zhang Yingletuan (band play), Wang Chong (art), Gao Dongsheng (military adviser), Peng Shouren (trick photography), Li Kewu (conductor), Li Yaodong (composing), Wu Guojiang (photography), Zhang Jianping (recording), Bai Tianmin (stunt design), Wang Feng (deputy director)
zai sheng ji;Liu Qun;The Third Scriptwriting Group of Changchun Film Studio represented by Li Yuhua;Li Chuncheng, Zhang Juguang, Tian Lie, Liu Huiming, Zhang Qinzhen, Zhang Zhikui, Wu Bike, Jing Jie, Qi Huatan, Meng Cuiying, Zhao Baohua, Li Wancheng, Sha Na, Wang Ruilou, Li Jie;Chen Qifen (composing), Zhang Yingletuan (band play), Chang Yan (photography), Yin Shengshan (conductor), Liu Xingfu (recording), Wang Shi (deputy director), Yang Yu (art)
tie dao wei shi;Fang Ying;Shenyang Railway Security Department represented by Chen Zhihong, Wang Wenlin, Ma Jiaji;Yin Zhiming, Zhou Wenbin, Ye Linlang, Wang Yansheng, Li Bo, Meng Na, Jin Lin, Tian Lie, Li Wancheng, Song Xuejuan, Luo Tai, Fang Hua, Zhang Juguang, Jin Bohai, Zhang Fenglai, Duan Bin, Fang Ying, Liu Huiming;Xu Wei (art), Zhang Yingletuan (band play), Hong Di (recording), Peng Shouren (trick photography), Li Kewu (conductor), Yang Deyi (consultant), Kang Ruixin (recording), Bai Tianmin (stunt design), Yang Cong (photography), Lou Zhanghou (composing)
feng huo lie che;Zhu Wenshun;Zhao Lepu;Li Yalin, Liu Ru, Ren Weimin, Huang Ling, Pang Xueqin, Guo Zhenqing, Hou Jianfu, Li Ying, Lu Tinglan, Shi Kefu, Yang Xi, Zhang Jianyou, Wang Jianhua, Li Wancheng, Duan Bin, Ma Shida, Tan Chengjiang, Zhao Bin;Bao Jie (photography), Zhang Yingletuan (band play), Zang Yu (military adviser), Tao Shigong (stunt design), Wang Yuru (trick photography), Liu Xueyao (art), Huang Lijia (recording), Yin Shengshan (conductor), Lin Ke (deputy director), Li Huailu (photography), Peng Xiangzhou (railway consultant), Lou Zhanghou (composing)
shen yang shou;Huang Can;Huang Can;Chen Hongsheng, Lu Tinglan, Ma Shida, He Zhongzhou, Duan Bin, Gao Fengxin, Liu Bohong, Yao Mingxin;Zhang Fenglv (recording), Zhang Yingletuan (band play), Yan Shihua (composing), Wang Yizhi (photography), Li Kewu (conductor), Yun Liansheng (art design)
shi ji lang;Zhang Qi;Dong Haijian307jian, Dong Haijian304jian;Zhang Fengxiang, Liu Zengqing, Jin Li, Liu Lianchi, Wang Yansheng, Rong Ruopei, Sun Dezhong, Zhang Sheng, Liu Tongyan, Yu Dan, Zhang Hui, Yang Qitian, Sun Xiaofei, Chen Ge, Li Yalin, Sui Guifeng, Guo Yinlong, Rong Zhendong, Liu Hanpu;Yan Ji (recording), Zhang Yingletuan (band play), Zhang Jiang (photography), Bai Chongyan (composing), Yin Shengshan (conductor), Zhao Jinnao (military adviser), Li Yaodong (composing), Liu Chunhai (trick photography), Shi Weijun (art design), Zhang Shilun (military adviser), Chen Bingzhong (stunt design)
pan yang song;Zhao Xinshui;He Beishengbaodingshilaodiaojutuan;Xin Qiuhua, Chen Shuhuan, Wang Xinwei, Wang Zengshun, Zhou Shuqin, Wang Jifen, Chu Shulin, Bai Yuchang, Gao Yuchun, Li Xiaolou, Zhou Ziqiao, Wang Guanying, Gao Xiaoxian, Liang Yuguan, Cui Chengtian, Zhang Jinhua, Li Fengyun, Gao Xiaoxiang, Yang Jisong, Pei Zongyi, Wang Chongwen;Chen Qifen (composing), Sha Renwen (photography), Wang Guizhi (artist), He Beishengbaodingshilaodiaojutuan (appearing), Liu Yongzhen (photography), Zhang Yingminzuledui (band play), Bao Dingshilaodiaojutuanledui (band play), Sui Xizhong (recording)
liu san jie;Su Li;Qiao Yu;Huang Wanqiu, Zhang Juguang, Zhang Wenjun, Xia Zongxue, Ma Jing, Li Wancheng, Lu Liming, Ruan Yuxia, Liu Shilong, Liang Yin, Zhang Ning, He Ruyu, Xu Juntai, Zhang Lixian, Liu Fengying;Zhang Qiguo (artist), Li Minling (solo), Zhang Yingletuan (play), Yin Zhi (photography), Han Weijun (recording), Tong Jingwen (artist), Jiang Shusen (deputy director), Guo Zhenting (photography), Kang Ruixin (recording), Lei Zhenbang (composing), Fu Jinhua (solo)
qiang di song;Zhang Xinshi;Lin Shan;Zhang Yuan, Guo Zhenqing, Lin Na, Sun Yu, Niu Qian, Mao Yinghai, Zhang Fenglai, Chen Keran, Ni Zhangbo, Zhang Hui, Li Chengwei, Wang Zhenying, Li Yi, Bi Fu, Zhou Ke, Yan Huang, Chen Xiang, Li Jinfu;Su Xin (consultant), Wang Lan (deputy director), Zhang Yingletuan (band play), Wang Lei (photography), Yin Shengshan (conductor), Che Ming (composing), Tong Zongde (recording), Liu Jinnai (art)
dong feng di yi zhi;Ceng Weizhi;Changchun Ping Opera Troupe represented by Shen Ruicen, Pan Xixian, Zhang Juhui;Wang Manling, Liu Kuiying, Zhang Xiaowen, Guo Guichen, Zhang Guixia, Wang Guiqing, Shi Kefu, Du Wenbin, Li Chunsheng, Yang Haiting, Wang Zhenguo, Xue Yushuang, Liu Yaqin, Sun Julan, Jiang Zhenlou, Yu Dejiang;Zhang Yutian (music design), Zhang Shikui (vocal design), Zhang Chunshipingjutuan (appearing), Huang Lijia (recording), Sun Shixiang (artist), Lin Ke (deputy director), Zhang Yingminzuledui (band play), Li Huailu (photography), Fan Mingshan (vocal design), Zhang Chunshipingjutuanledui (band play)
kong yin he;Wu Tian;Mao Dazhi;Wang Yongchun, Li Xiaolou, Jin Shuangquan, Li Tieshan, Wang Wenfang, Yang Yuying, Wang Fulai, Chang Shengyong;Chen Qifen (accompaniment), Xu Wei (artist), Chang Zhenhua (deputy director), Shi Jiazhuangsixianjutuanledui (band play), Zhang Yingminzuledui (band play), Shi Jiazhuangsixianjutuan (appearing), Sui Xizhong (recording), Yang Cong (photography)
wo men shi yi dai ren;Erji Guangbudao (Mongolian);Li Jianyao;Pu Ke, Guo Zhenqing, Ma Loufu, Sheng Linzhong, Zhang Hui, Xu Bukui, Shi Kefu, Zhu Gejiang, Song Baoyi, Wen Xianglin, Zhang Jianyou, Sun Yu, Fan Yazhen, Chen Keran, Song Yingchun, Lu Xiaoya, Yu Dan, Pan Shulan, Zhuang Yan;Bao Jie (photography), Zhang Yingletuan (band play), Huang Lijia (recording), Lin Ke (deputy director), Liu Jinnai (art), Lou Zhanghou (composing)
you yuan jing meng (1960);Xu Ke;;Mei Lanfang, Yan Huizhu, Yu Zhenfei, Hua Chuanhao;Cui Gui (art direction), Shang Haishixiquxuexiao (band accompaniment), Zhu Chuanming (consultant), Zhang Haishan (illumination), Zheng Chuanjian (consultant), Lv Xianchang (recording), Fu Zhengyi (editing), Sun Hongkui (make up), Chen Fangqian (deputy director), Qin Wei (art), Fang Chuanyun (consultant), Hu Qiming (production manager), Su Rongzong (accompaniment), Xin Qinghua (accompaniment), Nie Jing (photography)
wei le liu shi yi ge jie ji di xiong;Xie Tian, Chen Fangqian;Collective creation represented by Xie Tian, Chen Fangqian;;Zhang Jiake (recording), Gao Hongtao (photography)
yang men nv jiang;Cui Wei, Chen Huaiai;Fan Junhong, Lv Ruiming;Wang Jinghua, Yang Qiuling, Liang Youlian, Guo Jinhua, Wang Wangshu, Yang Shuqin, Yang Xuemin, Xu Yufang, Ai Meijun, Sun Dingwei, Dan Timing, Cai Shuqing, Liu Lifang, Jin Lishui, Sun Yue, Feng Zhixiao, Kou Chunhua, Tian Wenshan, Wu Yuzhang, Liu Shixiang, Li Xilin, Zhang Hongkui, Bi Yingqi;Zhong Guojingjuyuansituan (appearing), Zhang Fu (accompaniment), Yuan Yuehua (deputy director), Fu Zhengyi (clip), Sun Hongkui (make up), Qin Wei (artist), Zhao Xinming (illumination), Hu Qiming (production manager), Wang Fengchao (conductor), Nie Jing (photography), Zhong Guojingjuyuansituanledui (band play), Chen Yanxi (recording), Zheng Yiqiu (stage director)
wu cai lu;Wei Rong;Hu Qi;Li Modan, Yu Qiding, Guo Shanshan, Liu Pei, Hong Niuniu, Zang Lingling, Zhang Ping, Lu Xi, Huang Suying, Lu Fei, Fang Hui, Li Mengyao, Zhou Ting, Yu Yang, Ge Cunzhuang, Li Jian, Qin Han, Zhao Ziyue, An Zhenjiang;Zhang Xiande (artist), Wang Zemin (recording), Wang Xizhong (make up), Bei Jingshaoniangongyouyihechangtuan (chorus), Liu Hongwen (special effects artist), Zhang Haishan (illumination), Shi Leyang (composing), Geng Junzhe (special effects artist), Li Wenhua (photography), Zhang Erzan (trick photography), Shao Yangzhen (editing), Wang Mei (solo), Lv Xianchang (recording), Chen Chen (trick photography), Ji Shuncai (assistant director), Zhong Yonghe (solo), Liu Shida (recording), Du Zi (production manager), Xin Yingletuan (band play), Feng Guangtao (conductor)
yi ge ming de ming yi;Li Enjie, Shi Daqian;Mikhail Shatrov (USSR) (Russian);Zhou Zheng, Tan Kun, Tian Chong, Ma Yongling, Xu Xiaohui, Zhang Weina, Ma Zheng, Wu Yi, Gao Xuezhong, Shao Chongfei, Lu Jinkang, Li Jiaqi, Yu Shizhi, Fang Jufen, Wang Chengde, Liang Yansheng, Xu Chongjun, Li Jian, Huang Shiming, He Quanda, Chen Mo, Zhang Binru, Zhu Chuanding, Wang Jiwen;Yang Yuhe (art), Wang Xizhong (make up), Liu Chunlin (deputy director), Du Mingxin (composing), Wang Yefu (composing), Chi Ning (art), Lv Xianchang (recording), Zhong Yangletuan (band play), Li Delun (conductor), Zhao Guofa (illumination), He Yun (production manager), Sun Yuemei (make up), Zhang Jing (make up), Zhou Kun (photography), Zhao Xinming (illumination), Fan Silian (art), Liu Hongming (photography), Fu Yingjie (recording), Zhu Xinhui (make up), Xu Heqing (illumination), Qian Jiang (Filming Director), Chen Yanxi (recording)
hong hua bian di kai;Dong Kena, Li Bingzhong;;;Lv Xianchang (recording), Wang Yiding (opening music), Zhang Haishan (illumination), Du Zi (production manager), Yang Xueming (clip), Gao Hongtao (photography), Nie Jing (photography), Chen Yiyun (artist), Cheng Dexiang (commentary)
chun nuan hua kai;Xie Tian, Fu Jie;Xie Tian, Chen Fangqian, Fu Jie;Lin Dongsheng, Qin Wen, Ling Yuan, Li Huan, Wu Suqin, Li Jian, Chen Qiang, Lan Ying, Zhou Ting, Xiong Saisheng, Xie Tian, Han Yan, Guo Bing, Yan Yiyan, Sun Jingzhen, Zhao Ziyue, Mang Yiping, Liang Xin, Shi Meifen, Qin Han, Lu Fei;Wang Yunhua (recording), Shao Lan (production manager), Li Ning (composing), Zhang Jiake (recording), Zhu Xiaoqin (clip), Chen Guoliang (photography), Hu Chunmei (make up), Li Huanzhi (song), Wang Fuchen (illumination), Zhang Qinghua (photography), Xin Yingletuan (band play), Feng Guangtao (conductor), Yu Yiru (art)
geng yun bo yu;Wei Rong;Li Zhun;Yu Ping, Lu Fei, Yu Zhongyi, Wang Zhifang, Guo Shutian, Wang Yunxia, Chen Qiang, Zhang Ping, Zhao Lian, Huang Suying, Zheng Baomin, Gao Shiying, Zhou Senguan, Ge Cunzhuang, Qin Han, Zhang Liang;Zhang Xiande (art), Qiao Yu (lyrics), Wang Xizhong (make up), Li Zhigong (conductor), Wang Baozhen (solo), Liu Hongwen (special effects art), Shi Leyang (composing), Zhong Yanggejuyuanminzuledui (band play), Li Wenhua (photography), Shao Yangzhen (clip), Lv Xianchang (recording), Chen Chen (trick photography), Ma Ping (solo), Qiu Yulin (solo), Liu Shida (recording), Du Zi (production manager), Fang Hui (read aloud), Wang Yi (conductor)
hong qi pu;Ling Zifeng;Hu Su, Ling Zifeng, Hai Mo, Wu Jian;Cui Wei, Cai Songling, Lu Fei, Zhao Wande, Zhou Cunli, Li Jianguo, Chen Fan, Wang Mianzhi, Zhao Lian, Yu Ping, Wang Yinshen, Li Jian, Chen Meiru, Yu Zhongyi, Zhou Ting, Liang Xin, Ge Cunzhuang, An Ran, Li Huan, Li Tang, Ling Yuan, Shi Qingfu, Zheng Bixian, Guo Shutian, Zhao Ziyue, An Zhenjiang, Sun Fengqin, Liu Chunlin;Qin Pengzhang (conductor), Xie Tieli (deputy director), Meng Qingpeng (assistant photography), Ma Lu (deputy director), Chen Fangqian (deputy director), Wu Shenghan (assistant photography), Sun Yuemei (make up), He Yun (production manager), Zhao Xinming (illumination), Zhong Yangminzuletuan (band play), Wu Yinxian (photography), Ju Xixian (composing), Fu Yingjie (recording), Xin Yingletuan (band play), Qi Yuling (clip), Yu Yiru (artist)
ge ming jia ting;Shui Hua;Xia Yan, Shui Hua;Yu Lan, Zhang Liang, Shi Xiaoman, Yu Yang, Zhao Wande, Wen Xiying, Zhang Ping, Qin Han, Sun Daolin, Liu Guiling, Luo Guoliang, Tian Fang, Yu Zhongyi, Shi Yu, Yang Jing;Ouyang Hongying (deputy director), Liu Hongwen (special effects art), Xu Xiaoxian (assistant photography), Yan Shanghua (clip), Cai Jun (recording), Shi Ping (production manager), Chi Ning (art), Zhang Erzan (trick photography), Zhong Yangletuan (band play), Li Delun (conductor), Zhang Jing (make up), Ju Wei (composing), Xu Heqing (illumination), Qian Jiang (photography)
liu shi nian dai di yi chun;Shen Fu, Liu Qiong, Lin Yang;Zhang Junxiang, Shen Fu, Huang Zongying, Ding Ran, Sun Yongping, Wen Xiying, Han Fei, Liu Fei, Li Qizhen, Liang Boluo, Zhou Chong;Liu Hongsheng, Zhang Yan, Wu Yunfang, Wen Xiying, Xie Yibing, Sun Yongping, Tan Yun, Feng Qi, Deng Nan, Liu Fei, Li Qizhen, Qiao Zhi, Han Fei, Zhou Chong, Gao Bo, Ma Ji;Huang Shaofen (photography), Lu Lizhi (production manager), Lv Qiming (composing), Zhong Yongqing (artist), Ma Zhicheng (executive-producer), Zhu Chaosheng (clip), Wang Zhichu (photography), Liu Guangjie (recording), Shang Yingletuan (band play), Wang Dawei (assistant director), Chen Chan (assistant director), Chen Xiangxing (clip), Xu Ziqiang (make up), Le Yuhou (make up), Lu Zhongbo (recording), Cao Weiye (photography), Chen Chuanxi (conductor)
chuang guan;Xu Suling;Li Tianji;;
ji liu;Qiang Ming;Fei Liwen, Qiang Ming;Jiang Jun, Jiang Tianliu, Li Yong, Shi Yuan, Mao Lu, Han Tao, Gao Zheng, Li Ming, Zhao Shuyin, Cao Duo, Jiang Shan;Chen Zhenxiang (photography), Yin Handuan (composing), Jin Longbao (executive-producer), Liang Liang (composing), Zhang Linghe (composing), Xiao Leng (composing), Shang Yingletuan (band play), Chen Zhonghao (production manager), Tian Zhigao (make up), Zhang Wanhong (artist), Gao Zheng (deputy director), Zhang Chun (clip), Yan Bili (assistant director), Pu Quangen (recording), Chen Chuanxi (conductor)
